filepath,label,split
data/image/Vegetable Images/test/Pumpkin/1026.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1027.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1033.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1190.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1184.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1153.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1147.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1143.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1157.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1180.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1194.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1037.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1023.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1022.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1036.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1195.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1181.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1156.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1142.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1154.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1140.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1168.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1197.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1183.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1020.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1034.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1008.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1009.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1035.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1021.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1182.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1196.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1169.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1141.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1155.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1132.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1126.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1046.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1052.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1085.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1091.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1090.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1084.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1053.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1047.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1127.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1133.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1119.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1125.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1131.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1079.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1051.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1045.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1092.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1086.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1087.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1093.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1044.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1050.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1078.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1130.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1124.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1118.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1120.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1134.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1108.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1054.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1040.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1068.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1097.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1083.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1082.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1096.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1069.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1041.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1055.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1109.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1135.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1121.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1137.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1123.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1043.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1057.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1080.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1094.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1095.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1081.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1056.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1042.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1122.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1136.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1113.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1107.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1067.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1073.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1098.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1099.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1072.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1066.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1106.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1112.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1138.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1104.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1110.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1058.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1070.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1064.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1065.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1071.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1059.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1111.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1105.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1139.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1101.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1115.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1129.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1075.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1061.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1049.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1048.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1060.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1074.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1128.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1114.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1100.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1116.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1102.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1062.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1076.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1089.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1088.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1077.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1063.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1103.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1117.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1158.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1170.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1164.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1038.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1004.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1010.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1011.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1005.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1039.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1165.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1171.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1159.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1167.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1173.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1198.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1013.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1007.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1006.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1012.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1199.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1172.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1166.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1162.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1176.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1189.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1016.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1002.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1200.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1003.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1017.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1188.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1177.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1163.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1175.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1161.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1149.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1001.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1015.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1029.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1028.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1014.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1148.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1160.jpg,Pumpkin,test
data/image/Vegetable Images/test/Pumpkin/1174.jpg,Pumpkin,test
data/image/Vegetable Images/test/Cauliflower/1179.jpg,Cauliflower,test
data/image/Vegetable Images/test/Cauliflower/1151.jpg,Cauliflower,test
data/image/Vegetable Images/test/Cauliflower/1145.jpg,Cauliflower,test
data/image/Vegetable Images/test/Cauliflower/1186.jpg,Cauliflower,test
data/image/Vegetable Images/test/Cauliflower/1227.jpg,Cauliflower,test
data/image/Vegetable Images/test/Cauliflower/1233.jpg,Cauliflower,test
data/image/Vegetable Images/test/Cauliflower/1232.jpg,Cauliflower,test
data/image/Vegetable Images/test/Cauliflower/1226.jpg,Cauliflower,test
data/image/Vegetable Images/test/Cauliflower/1187.jpg,Cauliflower,test
data/image/Vegetable Images/test/Cauliflower/1193.jpg,Cauliflower,test
data/image/Vegetable Images/test/Cauliflower/1144.jpg,Cauliflower,test
data/image/Vegetable Images/test/Cauliflower/1150.jpg,Cauliflower,test
data/image/Vegetable Images/test/Cauliflower/1178.jpg,Cauliflower,test
data/image/Vegetable Images/test/Cauliflower/1146.jpg,Cauliflower,test
data/image/Vegetable Images/test/Cauliflower/1152.jpg,Cauliflower,test
data/image/Vegetable Images/test/Cauliflower/1185.jpg,Cauliflower,test
data/image/Vegetable Images/test/Cauliflower/1191.jpg,Cauliflower,test
data/image/Vegetable Images/test/Cauliflower/1218.jpg,Cauliflower,test
data/image/Vegetable Images/test/Cauliflower/1230.jpg,Cauliflower,test
data/image/Vegetable Images/test/Cauliflower/1224.jpg,Cauliflower,test
data/image/Vegetable Images/test/Cauliflower/1225.jpg,Cauliflower,test
data/image/Vegetable Images/test/Cauliflower/1231.jpg,Cauliflower,test
data/image/Vegetable Images/test/Cauliflower/1219.jpg,Cauliflower,test
data/image/Vegetable Images/test/Cauliflower/1190.jpg,Cauliflower,test
data/image/Vegetable Images/test/Cauliflower/1184.jpg,Cauliflower,test
data/image/Vegetable Images/test/Cauliflower/1153.jpg,Cauliflower,test
data/image/Vegetable Images/test/Cauliflower/1147.jpg,Cauliflower,test
data/image/Vegetable Images/test/Cauliflower/1143.jpg,Cauliflower,test
data/image/Vegetable Images/test/Cauliflower/1157.jpg,Cauliflower,test
data/image/Vegetable Images/test/Cauliflower/1180.jpg,Cauliflower,test
data/image/Vegetable Images/test/Cauliflower/1194.jpg,Cauliflower,test
data/image/Vegetable Images/test/Cauliflower/1235.jpg,Cauliflower,test
data/image/Vegetable Images/test/Cauliflower/1221.jpg,Cauliflower,test
data/image/Vegetable Images/test/Cauliflower/1209.jpg,Cauliflower,test
data/image/Vegetable Images/test/Cauliflower/1208.jpg,Cauliflower,test
data/image/Vegetable Images/test/Cauliflower/1220.jpg,Cauliflower,test
data/image/Vegetable Images/test/Cauliflower/1234.jpg,Cauliflower,test
data/image/Vegetable Images/test/Cauliflower/1195.jpg,Cauliflower,test
data/image/Vegetable Images/test/Cauliflower/1181.jpg,Cauliflower,test
data/image/Vegetable Images/test/Cauliflower/1156.jpg,Cauliflower,test
data/image/Vegetable Images/test/Cauliflower/1142.jpg,Cauliflower,test
data/image/Vegetable Images/test/Cauliflower/1154.jpg,Cauliflower,test
data/image/Vegetable Images/test/Cauliflower/1140.jpg,Cauliflower,test
data/image/Vegetable Images/test/Cauliflower/1168.jpg,Cauliflower,test
data/image/Vegetable Images/test/Cauliflower/1197.jpg,Cauliflower,test
data/image/Vegetable Images/test/Cauliflower/1183.jpg,Cauliflower,test
data/image/Vegetable Images/test/Cauliflower/1236.jpg,Cauliflower,test
data/image/Vegetable Images/test/Cauliflower/1237.jpg,Cauliflower,test
data/image/Vegetable Images/test/Cauliflower/1223.jpg,Cauliflower,test
data/image/Vegetable Images/test/Cauliflower/1182.jpg,Cauliflower,test
data/image/Vegetable Images/test/Cauliflower/1196.jpg,Cauliflower,test
data/image/Vegetable Images/test/Cauliflower/1169.jpg,Cauliflower,test
data/image/Vegetable Images/test/Cauliflower/1141.jpg,Cauliflower,test
data/image/Vegetable Images/test/Cauliflower/1155.jpg,Cauliflower,test
data/image/Vegetable Images/test/Cauliflower/1132.jpg,Cauliflower,test
data/image/Vegetable Images/test/Cauliflower/1126.jpg,Cauliflower,test
data/image/Vegetable Images/test/Cauliflower/1052.jpg,Cauliflower,test
data/image/Vegetable Images/test/Cauliflower/1085.jpg,Cauliflower,test
data/image/Vegetable Images/test/Cauliflower/1091.jpg,Cauliflower,test
data/image/Vegetable Images/test/Cauliflower/1244.jpg,Cauliflower,test
data/image/Vegetable Images/test/Cauliflower/1250.jpg,Cauliflower,test
data/image/Vegetable Images/test/Cauliflower/1251.jpg,Cauliflower,test
data/image/Vegetable Images/test/Cauliflower/1245.jpg,Cauliflower,test
data/image/Vegetable Images/test/Cauliflower/1090.jpg,Cauliflower,test
data/image/Vegetable Images/test/Cauliflower/1084.jpg,Cauliflower,test
data/image/Vegetable Images/test/Cauliflower/1053.jpg,Cauliflower,test
data/image/Vegetable Images/test/Cauliflower/1127.jpg,Cauliflower,test
data/image/Vegetable Images/test/Cauliflower/1133.jpg,Cauliflower,test
data/image/Vegetable Images/test/Cauliflower/1119.jpg,Cauliflower,test
data/image/Vegetable Images/test/Cauliflower/1125.jpg,Cauliflower,test
data/image/Vegetable Images/test/Cauliflower/1131.jpg,Cauliflower,test
data/image/Vegetable Images/test/Cauliflower/1079.jpg,Cauliflower,test
data/image/Vegetable Images/test/Cauliflower/1051.jpg,Cauliflower,test
data/image/Vegetable Images/test/Cauliflower/1092.jpg,Cauliflower,test
data/image/Vegetable Images/test/Cauliflower/1086.jpg,Cauliflower,test
data/image/Vegetable Images/test/Cauliflower/1253.jpg,Cauliflower,test
data/image/Vegetable Images/test/Cauliflower/1247.jpg,Cauliflower,test
data/image/Vegetable Images/test/Cauliflower/1246.jpg,Cauliflower,test
data/image/Vegetable Images/test/Cauliflower/1252.jpg,Cauliflower,test
data/image/Vegetable Images/test/Cauliflower/1087.jpg,Cauliflower,test
data/image/Vegetable Images/test/Cauliflower/1093.jpg,Cauliflower,test
data/image/Vegetable Images/test/Cauliflower/1050.jpg,Cauliflower,test
data/image/Vegetable Images/test/Cauliflower/1078.jpg,Cauliflower,test
data/image/Vegetable Images/test/Cauliflower/1130.jpg,Cauliflower,test
data/image/Vegetable Images/test/Cauliflower/1124.jpg,Cauliflower,test
data/image/Vegetable Images/test/Cauliflower/1118.jpg,Cauliflower,test
data/image/Vegetable Images/test/Cauliflower/1120.jpg,Cauliflower,test
data/image/Vegetable Images/test/Cauliflower/1134.jpg,Cauliflower,test
data/image/Vegetable Images/test/Cauliflower/1108.jpg,Cauliflower,test
data/image/Vegetable Images/test/Cauliflower/1054.jpg,Cauliflower,test
data/image/Vegetable Images/test/Cauliflower/1068.jpg,Cauliflower,test
data/image/Vegetable Images/test/Cauliflower/1097.jpg,Cauliflower,test
data/image/Vegetable Images/test/Cauliflower/1083.jpg,Cauliflower,test
data/image/Vegetable Images/test/Cauliflower/1242.jpg,Cauliflower,test
data/image/Vegetable Images/test/Cauliflower/1243.jpg,Cauliflower,test
data/image/Vegetable Images/test/Cauliflower/1082.jpg,Cauliflower,test
data/image/Vegetable Images/test/Cauliflower/1069.jpg,Cauliflower,test
data/image/Vegetable Images/test/Cauliflower/1055.jpg,Cauliflower,test
data/image/Vegetable Images/test/Cauliflower/1109.jpg,Cauliflower,test
data/image/Vegetable Images/test/Cauliflower/1135.jpg,Cauliflower,test
data/image/Vegetable Images/test/Cauliflower/1121.jpg,Cauliflower,test
data/image/Vegetable Images/test/Cauliflower/1137.jpg,Cauliflower,test
